Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado|
24H00273|30 DE AGOSTO|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Municipal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|134|10|Activa|
24H00274|TENIENTE GENERAL FRANK VARGAS PAZZOS|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|328|12|Activa|
24H00276|PRESIDENTE ALFARO|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Inicial y Educacción Básica|Mestiza|Terrestre|669|22|Activa|
24H00277|CIUDAD DE SALINAS|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|180|11|Activa|
24H00278|LAURO GUERRERO BECERRA|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|78|8|Activa|
24H00280|CONTINENTAL SCHOOL|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|118|10|Activa|
24H00281|SANTA ROSA|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|533|20|Activa|
24H00282|MEDINA DOMINGUEZ|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|95|7|Activa|
24H00283|SANTA ROSA|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Inicial y Educacción Básica|Mestiza|Terrestre|1002|30|Activa|
24H00284|PEDRO MARIA ZAMBRANO REYES|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|Terrestre|323|11|Activa|
24H00286|ESCUELA PARTICULAR  13 DEL PACIFICO|24|SANTA ELENA|2403|SALINAS|240304|SANTA ROSA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|81|10|Activa|
24H00287|ALTAMAR SALINAS|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|54|5|Activa|
24H00288|AB. JAIME HURTADO GONZALEZ|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|59|13|Activa|
24H00289|POPULAR  SAN JOSE|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|61|9|Activa|
24H00291|LA HUELLA|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|21|4|Activa|
24H00292|SAGRADOS CORAZONES|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|253|13|Activa|
24H00293|UNIDAD EDUCATIVA EXPERIMENTAL EUGENIO ESPEJO|24|SANTA ELENA|2403|SALINAS|240302|GRAL. ALBERTO ENRIQUEZ GALLO|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscomisional|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|Terrestre|1180|62|Activa|
24H00296|PIEDRAS VIVAS|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|31|5|Activa|
24H00297|DIGNO AMADOR NUÑEZ|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|421|18|Activa|
24H00298|REINO DE DIOS|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|44|8|Activa|
24H00299|MANUELA CANIZARES|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|619|17|Activa|
24H00300|JARDIN EL SEMILLERO|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|38|4|Activa|
24H00301|SANTA MARIANA DE JESUS JORGE HÚESPED|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|83|6|Activa|
24H00302|BILINGUE PUERTO AZUL|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación Especial|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|66|5|Activa|
24H00303|UNIDAD EDUCATIVA RUBIRA|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|Terrestre|1783|80|Activa|
24H00304|JEFFERSON SALINAS|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|Terrestre|527|43|Activa|
24H00305|JARDIN SIGLO XXI|24|SANTA ELENA|2403|SALINAS|240352|JOSE LUIS TAMAYO (MUEY)|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Vespertina|Inicial y Educacción Básica|Mestiza|Terrestre|8|2|Activa|
24H00306|EL BARQUITO DEL SABER|24|SANTA ELENA|2403|SALINAS|240301|CARLOS ESPINOZA LARREA|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|74|8|Activa|
24H00331|FRANCISCO HUERTA RENDON|24|SANTA ELENA|2403|SALINAS|240352|JOSE LUIS TAMAYO (MUEY)|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|Terrestre|583|20|Activa|
24H00224|LA GOLETA|24|SANTA ELENA|2403|SALINAS|240352|JOSE LUIS TAMAYO (MUEY)|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|18|5|Activa|
24H00415|DR. LUIS ALFONSO SALTOS ESPINOZA EXTENSIÓN 16 FRANK VARGAS PAZZOS|24|SANTA ELENA|2403|SALINAS|240352|JOSE LUIS TAMAYO (MUEY)|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|481|17|Activa|
24H00421|DR. EUGENIO ESPEJO EXTENSIÓN NÚMERO 07|24|SANTA ELENA|2403|SALINAS|240352|JOSE LUIS TAMAYO (MUEY)|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Particular|COSTA|Hispana|Popular Permanente|Semipresencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|88|12|Activa|
24H00422|SRA. JACINTA MONTENEGRO PILOZO|24|SANTA ELENA|2403|SALINAS|240351|ANCONCITO|Zona 5|LA LIBERTAD – SALINAS|24D02|24D02C05_06_07_08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Alfabetización P.P|Mestiza|Terrestre|16|1|Activa|
24H00057|ATAHUALPA|24|SANTA ELENA|2401|SANTA ELENA|240151|ATAHUALPA|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|156|13|Activa|
24H00059|QUINCE DE MARZO|24|SANTA ELENA|2401|SANTA ELENA|240151|ATAHUALPA|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|190|8|Activa|
24H00060|JUAN ALBERTO PANCHANA|24|SANTA ELENA|2401|SANTA ELENA|240151|ATAHUALPA|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|213|8|Activa|
24H00022|LEONARDO W BERRY|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|540|16|Activa|
24H00112|MERCEDES GONZALEZ DE MOSCOSO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|147|6|Activa|
24H00114|JOSE MARTINEZ COBO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|Terrestre|455|15|Activa|
24H00115|MARGOHT SANTISTEVAN DE SAN LUCAS|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|383|13|Activa|
24H00118|ROBERTO ALEJANDRO NARVAEZ|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|352|13|Activa|
24H00119|PROFESOR GILBERTO MATEO REYES|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Municipal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|109|14|Activa|
24H00120|JARDIN CAMINITO DE LUZ|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Particular|COSTA|Hispana|Educación regular|Presencial|Vespertina|Inicial y Educacción Básica|Mestiza|Terrestre|17|1|Activa|
24H00121|RELIGIOSA ZAPOTAL|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|129|12|Activa|
24H00122|CARLOS ALBERTO FLORES|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Negra|Terrestre|19|2|Activa|
24H00125|EVANGELICA JEHOVA NISI NRO 2|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|NULL|Terrestre|46|4|Activa|
24H00126|MARGOTH SANTISTEVAN DE SAN LUCAS|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Artesanal P.P|Mestiza|Terrestre|67|5|Activa|
24H00128|JOSE LUIS TAMAYO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|177|7|Activa|
24H00130|VICENTE ROCAFUERTE|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|322|14|Activa|
24H00132|PORTETE DE TARQUI|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|182|13|Activa|
24H00133|ANTONIO JOSE DE SUCRE|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|408|18|Activa|
24H00347|9 DE OCTUBRE NUMERO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|17|1|Activa|
24H00374|SAN AGUSTIN|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|323|10|Activa|
24H00311|JARDIN LUZ DEL SABER|24|SANTA ELENA|2401|SANTA ELENA|240151|ATAHUALPA|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|48|3|Activa|
24H00176|ADOLFO JURADO GONZALEZ|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|309|12|Activa|
24H00177|PRESIDENTE VELASCO IBARRA|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|193|8|Activa|
24H00179|ANCON|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|1204|50|Activa|
24H00180|INSTITUTO ARTESANAL FISCAL ANCON|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|83|7|Activa|
24H00181|SAN JOSÉ DE ANCÓN|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|51|12|Activa|
24H00110|FRANCISCO CAMPOS RIVADENEIRA|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|422|21|Activa|
24H00010|LEONARDO BERRY|24|SANTA ELENA|2401|SANTA ELENA|240156|SAN JOSE DE ANCON|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|210|9|Activa|
24H00131|EUGENIO ESPEJO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|368|14|Activa|
24H00388|SAN GERONIMO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|44|2|Activa|
24H00391|JOSE ABEL CASTILLO|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|12|1|Activa|
24H00399|NUEVA SEMILLA|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|20|1|Activa|
24H00406|DON BOSCO EXTENSIÓN  SAN AGUSTÍN|24|SANTA ELENA|2401|SANTA ELENA|240153|CHANDUY|Zona 5|SANTA ELENA|24D01|24D01C01_03|Fiscomisional|COSTA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|74|6|Activa|
24H00009|AGUSTIN MONTENEGRO|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|217|8|Activa|
24H00343|JOSE ABIGAIL VERA|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|35|2|Activa|
24H00171|DOCTOR  CARLOS MORENO ARIAS|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|184|8|Activa|
24H00172|28 DE MARZO|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|196|13|Activa|
24H00173|MANUELA  CAÑIZARES|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|128|8|Activa|
24H00174|ABDON CALDERON|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|74|5|Activa|
24H00175|JUAN MELCHOR VERA|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|24|2|Activa|
24H00378|CARLOS MORENO ARIAS N 119|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|21|2|Activa|
24H00348|ING AGR JUAN JOSE CASTELLO ZAMBRANO|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|228|26|Activa|
24H00423|ESCUELA CARLOS ALBERTO FLORES|24|SANTA ELENA|2401|SANTA ELENA|240155|SIMON BOLIVAR (JULIO MORENO)|Zona 5|SANTA ELENA|24D01|24D01C02|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|5|1|Activa|
24H00029|HERMAN B PARKER|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|140|7|Activa|
24H00055|MONS HUGO  A GARCIA MARTINEZ|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscomisional|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Artesanal P.P|Mestiza|Terrestre|48|0|Activa|
24H00409| JUAN MONTALVO|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|41|2|Activa|
24H00410| SANTA ELENA|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Particular|COSTA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|261|6|Activa|
24H00411|CARRERA SÁNCHEZ BRUNO|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscomisional|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|309|18|Activa|
24H00165|ENRIQUE CANDEL CHIRIBOGA|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Municipal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|35|3|Activa|
24H00184|LICEO DE FRANCIA|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|53|9|Activa|
24H00001|SIN NOMBRE|24|SANTA ELENA|2401|SANTA ELENA|240101|BALLENITA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|152|6|Activa|
24H00002|CRUZ DEL SUR|24|SANTA ELENA|2401|SANTA ELENA|240101|BALLENITA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|177|9|Activa|
24H00003|UNIDAD EDUCATIVA CARRERA SANCHEZ BRUNO|24|SANTA ELENA|2401|SANTA ELENA|240101|BALLENITA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|420|21|Activa|
24H00005|DIECIOCHO DE AGOSTO|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|644|22|Activa|
24H00006|VEINTIDOS DE ENERO|24|SANTA ELENA|2401|SANTA ELENA|240102|SANTA ELENA|Zona 5|SANTA ELENA|24D01|24D01C04_05|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|484|15|Activa|
